ImageName,Embedding
1_7641_u_2,"[[ 0.01491889  0.1506815  -0.18547523 ...  0.20812735 -0.025011
  -0.1639561 ]
 [ 0.02204175  0.17407733 -0.2234051  ...  0.2219552  -0.03931837
  -0.16594173]
 [ 0.01634321  0.20604265 -0.2535548  ...  0.25079086 -0.11025748
  -0.17175175]
 ...
 [ 0.0380642   0.21130723 -0.13695991 ...  0.23004799 -0.19094051
  -0.07012545]
 [ 0.0389402   0.20316945 -0.1747264  ...  0.21844983 -0.19546045
  -0.11748962]
 [-0.02384651  0.1921175  -0.17456156 ...  0.23985022 -0.18158138
  -0.07485874]]"
1_7641_u_3,"[[ 0.27613127  0.0455339  -0.13772607 ...  0.0212192  -0.1898468
  -0.37647125]
 [ 0.28826573  0.01704639 -0.1263721  ...  0.01133258 -0.23329273
  -0.37959167]
 [ 0.19720632  0.09018373 -0.22415385 ...  0.09068289 -0.10839517
  -0.24483095]
 ...
 [ 0.22287475  0.02181112 -0.23856372 ...  0.07252029 -0.15559967
  -0.27176833]
 [ 0.25007865  0.0170712  -0.16596034 ...  0.03418175 -0.16254465
  -0.3299325 ]
 [ 0.23490424 -0.03851065 -0.17040795 ...  0.02569927 -0.14021668
  -0.2878391 ]]"
1_7661_u_1,"[[ 0.22944465  0.09139118  0.14780936 ... -0.01218861 -0.07346614
  -0.18440445]
 [ 0.19654341  0.17833178  0.12054195 ...  0.04882243  0.0440597
  -0.05544539]
 [ 0.1728063   0.07491842 -0.04441835 ... -0.01236802 -0.10660395
  -0.29977113]
 ...
 [ 0.04671076  0.15868284 -0.20273465 ...  0.22011113 -0.05339636
  -0.16027415]
 [ 0.04553396  0.15364073 -0.21912089 ...  0.21600585 -0.06963642
  -0.16226667]
 [ 0.09859861  0.16504897 -0.2258586  ...  0.14722702 -0.17252652
  -0.23195356]]"
1_7675_u_1,"[[ 0.23363131 -0.10687373 -0.11687057 ...  0.00168202 -0.1288877
  -0.22014828]
 [ 0.05709858  0.11197332 -0.1506547  ...  0.15316316  0.03945282
  -0.13195322]
 [ 0.11335811 -0.06572108 -0.05590101 ...  0.02977755  0.04384177
  -0.09964297]
 ...
 [ 0.11038486  0.16919406 -0.17809884 ...  0.15214796  0.01385431
  -0.19610183]
 [ 0.05502328  0.15469484 -0.2173484  ...  0.19995026 -0.04046912
  -0.20036654]
 [ 0.01705154  0.15657051 -0.13442847 ...  0.1997476   0.03507121
  -0.14616106]]"
1_7675_u_2,"[[ 0.01151652  0.1915084  -0.258338   ...  0.2600797  -0.07138401
  -0.16863456]
 [ 0.0075897   0.22721119 -0.28219703 ...  0.28621274 -0.09116535
  -0.1750585 ]
 [ 0.07156397  0.12479065 -0.23613107 ...  0.18379231 -0.04386058
  -0.14555715]
 ...
 [ 0.01068173  0.20420732 -0.24936923 ...  0.2497114  -0.09251776
  -0.1532386 ]
 [-0.00683937  0.18792787 -0.22192681 ...  0.25988594 -0.07537878
  -0.13125618]
 [-0.0449425   0.23114659 -0.24233925 ...  0.30368733 -0.09173259
  -0.14955686]]"
1_7675_u_3,"[[-0.0695305   0.21450786 -0.15532547 ...  0.2837598  -0.07780217
  -0.10651824]
 [-0.0425909   0.2275209  -0.16888654 ...  0.27013177 -0.09243056
  -0.13509879]
 [-0.04129134  0.22777733 -0.18838668 ...  0.28761107 -0.11006567
  -0.13743904]
 ...
 [-0.00283025  0.18127066 -0.14833316 ...  0.22590226 -0.04735143
  -0.14213033]
 [ 0.04998295  0.14902467 -0.14969748 ...  0.18732916 -0.05018911
  -0.15546982]
 [-0.00271143  0.18216902 -0.15760675 ...  0.23546964 -0.00409378
  -0.16088793]]"
1_7722_u_1,"[[-0.00468661  0.18690702 -0.21488187 ...  0.26152956 -0.10204324
  -0.10366359]
 [-0.04540041  0.19147077 -0.20551646 ...  0.24643531 -0.09644844
  -0.11344541]
 [ 0.0291194   0.1570629  -0.18219241 ...  0.2204915  -0.01119819
  -0.16620958]
 ...
 [-0.02880349  0.19632001 -0.1928699  ...  0.27663934 -0.05084439
  -0.13431142]
 [-0.00564012  0.1760539  -0.20503175 ...  0.25499114 -0.03280593
  -0.1467069 ]
 [-0.05214738  0.18432847 -0.14055789 ...  0.23898539 -0.02969089
  -0.10718405]]"
1_7722_u_2,"[[ 0.16157474  0.13725422 -0.07357098 ...  0.10775997  0.12898806
  -0.10226474]
 [ 0.09463783  0.12273656 -0.17103511 ...  0.15040545  0.01138666
  -0.18137074]
 [-0.01809594  0.15413834 -0.11899623 ...  0.22331691  0.01960136
  -0.1081077 ]
 ...
 [ 0.08996969  0.11974673 -0.09535997 ...  0.17323218  0.11455022
  -0.11034434]
 [ 0.06578074  0.14113043 -0.10803779 ...  0.1909983   0.09191644
  -0.1118185 ]
 [ 0.10828237  0.14231172 -0.14844811 ...  0.1650983   0.09535316
  -0.16974705]]"
1_7894_u_1,"[[-0.03285934  0.03588177 -0.0913572  ...  0.12039256 -0.06294948
  -0.14945681]
 [-0.05479365  0.09912875 -0.11285049 ...  0.14059395 -0.05937251
  -0.15756185]
 [-0.009285    0.0928928  -0.13188979 ...  0.15750006 -0.00980059
  -0.14035287]
 ...
 [ 0.03640534 -0.07995649  0.02199523 ...  0.1814325   0.11479665
  -0.02440977]
 [ 0.07362074 -0.2560206   0.06825829 ...  0.1396751   0.00439785
  -0.10387224]
 [ 0.01773423 -0.20729311  0.06675781 ...  0.16440609  0.03723199
  -0.10852554]]"
1_7894_u_2,"[[ 0.07276142  0.114897   -0.10803484 ...  0.13244833 -0.15656431
  -0.19318832]
 [ 0.03070684  0.10854264 -0.09419636 ...  0.16551994 -0.07587583
  -0.09215653]
 [ 0.09773367  0.15548907 -0.22913456 ...  0.1348835  -0.22789791
  -0.2222372 ]
 ...
 [ 0.10666585  0.08325583 -0.24168083 ...  0.1288058   0.00482024
  -0.21471936]
 [ 0.15001592  0.08937049 -0.24869293 ...  0.10127129 -0.06155126
  -0.19887829]
 [ 0.11942795  0.08530577 -0.12067781 ...  0.11397941  0.1056896
  -0.14399911]]"
1_7894_u_3,"[[ 0.142666    0.05957711 -0.088628   ...  0.03465017 -0.2031137
  -0.2739312 ]
 [ 0.1443501   0.0300311  -0.05822345 ...  0.01740907 -0.18096438
  -0.2612148 ]
 [ 0.23339097  0.09005541 -0.09206483 ...  0.01093324 -0.30554524
  -0.38226616]
 ...
 [ 0.10182578  0.0908806  -0.25231147 ...  0.12583654 -0.04790684
  -0.21314259]
 [ 0.16669153  0.09785825 -0.24695405 ...  0.07310078 -0.11239961
  -0.23444223]
 [ 0.07973565  0.12585728 -0.23671728 ...  0.13767993 -0.0961874
  -0.20448035]]"
1_7894_u_4,"[[ 0.02446734  0.14034048 -0.17038973 ...  0.2080688  -0.0178613
  -0.11533874]
 [-0.0078342   0.1477654  -0.14559186 ...  0.21312101 -0.00705396
  -0.11675355]
 [ 0.03142299  0.15334791 -0.15783122 ...  0.19873667  0.00575515
  -0.14775531]
 ...
 [-0.01090814  0.21485853 -0.20914443 ...  0.2754511  -0.05629159
  -0.15467529]
 [-0.01611733  0.16554564 -0.15343267 ...  0.24489407 -0.02196582
  -0.10944328]
 [-0.01346595  0.19816296 -0.22462325 ...  0.26296225 -0.08318414
  -0.13590772]]"
1_7938_u_1,"[[ 0.11959189  0.10101928 -0.19087642 ...  0.08518966 -0.00100398
  -0.18199377]
 [ 0.1744634   0.09561847 -0.1669617  ...  0.0478508  -0.07488346
  -0.28801474]
 [ 0.15713392  0.12724006 -0.19595248 ...  0.04450253  0.00772083
  -0.2390033 ]
 ...
 [ 0.07562377  0.1196844   0.03766901 ...  0.04672338 -0.06453601
  -0.07892276]
 [ 0.08958249  0.12422866  0.02379444 ...  0.03734053  0.02743181
  -0.0626623 ]
 [ 0.09853563  0.14223379 -0.05331061 ...  0.08763996  0.05129056
  -0.10143416]]"
1_7938_u_2,"[[ 0.1148334   0.08292848  0.05738087 ...  0.16426894 -0.17819688
   0.04017972]
 [ 0.08471833  0.04816714  0.12329224 ...  0.07962629 -0.12001488
   0.10879438]
 [ 0.19753657  0.24754511  0.03036638 ...  0.20782933 -0.14716348
  -0.05591697]
 ...
 [ 0.09335887  0.2199886  -0.0931335  ...  0.18996927 -0.11538689
  -0.14592002]
 [ 0.15382315  0.15622814 -0.01216771 ...  0.07872231 -0.18279964
  -0.25289145]
 [ 0.21765599  0.25395355  0.00457686 ...  0.1517139  -0.19685629
  -0.2165105 ]]"
1_7938_u_3,"[[ 0.00832087  0.19985367 -0.11669673 ...  0.25017935 -0.18369758
  -0.05659538]
 [-0.03771434  0.1973837  -0.19920984 ...  0.25335765 -0.10679461
  -0.08803119]
 [-0.02789306  0.21336512 -0.20264456 ...  0.28256193 -0.12942499
  -0.13072851]
 ...
 [ 0.01315407  0.17947546 -0.24087353 ...  0.22535124 -0.09876706
  -0.18245508]
 [-0.03652465  0.203788   -0.18571183 ...  0.25791216 -0.13824934
  -0.13617009]
 [ 0.05093222  0.14581552 -0.22236812 ...  0.18697205 -0.09766616
  -0.17920513]]"
1_7953_u_1,"[[-0.03845861  0.06716602 -0.08277647 ...  0.13973504 -0.04349862
  -0.07862373]
 [-0.08489549  0.10619601 -0.08576158 ...  0.21459834 -0.03518106
  -0.06068613]
 [-0.05012632 -0.06054823 -0.01235234 ...  0.11542781  0.02602074
  -0.10499219]
 ...
 [-0.07450007  0.02285136 -0.0040741  ...  0.22239889 -0.01116088
   0.03800046]
 [-0.05923033 -0.00407878  0.04268223 ...  0.23864348  0.03065299
  -0.0430029 ]
 [-0.06966421  0.07016309 -0.01391641 ...  0.24553192 -0.04248198
   0.06303794]]"
1_7953_u_2,"[[-0.0076208   0.1508325  -0.16827017 ...  0.21896304 -0.01399187
  -0.12214801]
 [-0.02135264  0.1693845  -0.14806014 ...  0.24885166 -0.00167812
  -0.12094878]
 [ 0.02282134  0.12781173 -0.16878897 ...  0.19934848  0.00333528
  -0.15020487]
 ...
 [ 0.10564461  0.11625154 -0.17252734 ...  0.13506238  0.0252952
  -0.19474289]
 [ 0.04437089  0.1494264  -0.21642327 ...  0.19249253 -0.02313003
  -0.17231773]
 [ 0.00634496  0.17760342 -0.18830213 ...  0.24446395 -0.02899133
  -0.16245806]]"
1_8042_u_1,"[[ 0.00544718  0.19584955 -0.16567382 ...  0.23960632  0.02041372
  -0.149436  ]
 [-0.01451136  0.20818494 -0.1565206  ...  0.2693971   0.02378818
  -0.14549986]
 [ 0.02163029  0.13531546 -0.11787866 ...  0.20709184  0.02461926
  -0.09799384]
 ...
 [ 0.0045235   0.20078327 -0.2493816  ...  0.26768428 -0.08221765
  -0.15791398]
 [ 0.04874776  0.1001159  -0.1728161  ...  0.18931639 -0.06871629
  -0.08389767]
 [-0.00628482  0.16808085 -0.15994126 ...  0.24624246 -0.03752597
  -0.12729143]]"
1_8042_u_2,"[[-0.0320213   0.11589273 -0.10235235 ...  0.21704765 -0.01519621
  -0.07915434]
 [-0.0064267   0.13706657 -0.13656545 ...  0.2191182  -0.01637832
  -0.09151036]
 [ 0.00929189  0.10719178 -0.0857959  ...  0.19462661 -0.0267214
  -0.03093148]
 ...
 [ 0.0863231   0.1294094  -0.07088707 ...  0.12107083  0.06135522
  -0.0943586 ]
 [ 0.06208399  0.17678116 -0.23077027 ...  0.19959919 -0.13032988
  -0.19020988]
 [ 0.06359182  0.10497358 -0.12618706 ...  0.15258688  0.00687562
  -0.14025147]]"
1_8045_u_1,"[[ 0.0401959   0.10612766 -0.1760155  ...  0.12626423 -0.00869727
  -0.14214729]
 [ 0.21742208  0.02170394 -0.16387719 ...  0.01984044 -0.07408081
  -0.24203265]
 [ 0.01152742  0.11116941 -0.10718144 ...  0.15813155  0.02403408
  -0.09461759]
 ...
 [ 0.23121107 -0.03764331 -0.17988402 ...  0.02535902 -0.09985746
  -0.22846946]
 [ 0.13279551  0.01330897 -0.17955637 ...  0.05818483 -0.07200189
  -0.17808339]
 [ 0.35940355 -0.11620347 -0.0454211  ... -0.06704818 -0.24379346
  -0.41746157]]"
1_8052_u_1,"[[-0.03741824  0.19321886 -0.17734244 ...  0.26328745 -0.04681041
  -0.13354756]
 [-0.01835442  0.1896797  -0.17494619 ...  0.23209208 -0.03160807
  -0.15606555]
 [-0.05984706  0.22220264 -0.18345201 ...  0.30322614 -0.07581179
  -0.12033654]
 ...
 [-0.08649117  0.23048747 -0.16069973 ...  0.30150208 -0.07199118
  -0.09887423]
 [-0.06764846  0.21319532 -0.15006113 ...  0.2705923  -0.03712518
  -0.11552429]
 [-0.07190336  0.1989436  -0.1304284  ...  0.26946774 -0.04888401
  -0.08896624]]"
1_8052_u_2,"[[ 0.3629192  -0.06863679 -0.09946608 ... -0.03015932 -0.22618507
  -0.42813885]
 [ 0.39687446 -0.02823646 -0.10812396 ... -0.02749683 -0.30279115
  -0.5153055 ]
 [ 0.14667729 -0.00878733 -0.16549811 ...  0.05491607 -0.06057431
  -0.1778851 ]
 ...
 [-0.01288399  0.09250581 -0.13339257 ...  0.1647659  -0.04932832
  -0.1091574 ]
 [ 0.05088595  0.05505801 -0.16877541 ...  0.11964262 -0.00580225
  -0.13709694]
 [ 0.08513927  0.02198354 -0.17101449 ...  0.10601598 -0.01439927
  -0.1485239 ]]"
1_8052_u_3,"[[-0.01648189  0.16555937 -0.16987342 ...  0.22667505 -0.02872859
  -0.11446398]
 [-0.01855579  0.16266446 -0.15913859 ...  0.21859972 -0.02692391
  -0.12683976]
 [-0.02173862  0.20383282 -0.21454641 ...  0.27469492 -0.09908074
  -0.10976143]
 ...
 [-0.08825536  0.22936298 -0.16338608 ...  0.31263426 -0.09220596
  -0.0885459 ]
 [-0.06377871  0.20345242 -0.1495465  ...  0.27089068 -0.05756905
  -0.10637122]
 [-0.07344115  0.19952093 -0.14271253 ...  0.29382026 -0.07339703
  -0.0907814 ]]"
1_8052_u_4,"[[-0.00853697  0.16560744 -0.17932108 ...  0.2221292  -0.03995181
  -0.11618558]
 [-0.0021157   0.16249871 -0.15674949 ...  0.21241516 -0.00667872
  -0.14687794]
 [-0.04235714  0.21468061 -0.21091068 ...  0.28623512 -0.10131687
  -0.09646682]
 ...
 [-0.07612875  0.23377512 -0.19296616 ...  0.30174094 -0.09636648
  -0.11173314]
 [-0.06149884  0.20083246 -0.16711748 ...  0.26833597 -0.07716061
  -0.10190579]
 [-0.08168013  0.20534842 -0.14050686 ...  0.29743177 -0.08516657
  -0.08539832]]"
1_8078_u_1,"[[-0.04369419 -0.0674977   0.06552583 ...  0.19516669  0.09273623
  -0.05578419]
 [-0.08129661  0.09950733 -0.00062859 ...  0.23199219  0.04132787
  -0.02380323]
 [-0.04542259  0.10997763 -0.02705918 ...  0.23407006  0.08105133
  -0.05043394]
 ...
 [-0.08154173  0.18244545 -0.1382666  ...  0.26461604 -0.06357278
  -0.10850995]
 [-0.08540095  0.13944885 -0.07547197 ...  0.23504996 -0.0056565
  -0.07806174]
 [-0.06761493  0.0856408  -0.04308937 ...  0.19552599 -0.00086433
  -0.0641301 ]]"
1_80_u_1,"[[ 0.03996603  0.15421532 -0.26310247 ...  0.19912526 -0.09176791
  -0.18450633]
 [ 0.0568441   0.13764004 -0.25185418 ...  0.18141486 -0.06128779
  -0.1841353 ]
 [ 0.06431198  0.15062106 -0.25842005 ...  0.19092779 -0.12018304
  -0.17417532]
 ...
 [ 0.2555843   0.1135474  -0.12817582 ... -0.00821243 -0.14390035
  -0.37987217]
 [ 0.08185668  0.17879947 -0.26721752 ...  0.20256425 -0.07390611
  -0.22404274]
 [ 0.22396524  0.09644003 -0.25454265 ...  0.05270748 -0.10183597
  -0.3001521 ]]"
1_80_u_2,"[[ 0.36848727 -0.04240431 -0.14671284 ...  0.0016397  -0.29367715
  -0.45057946]
 [ 0.3744988  -0.01598064 -0.12536338 ... -0.0125487  -0.30235532
  -0.49208394]
 [ 0.195506    0.00992424 -0.2215116  ...  0.07486676 -0.15937138
  -0.2542232 ]
 ...
 [ 0.2072627   0.05526781 -0.14671713 ...  0.04409038 -0.18026249
  -0.32934937]
 [ 0.1398977   0.12395373 -0.20089877 ...  0.09345934 -0.12789805
  -0.23529153]
 [ 0.22840284  0.06074342 -0.1682674  ...  0.01836824 -0.10434958
  -0.3173557 ]]"
1_8136_u_1,"[[-0.01422279  0.1812179  -0.1649284  ...  0.26829493 -0.06031343
  -0.14295337]
 [ 0.00542504  0.18070821 -0.19353837 ...  0.25090414 -0.02664739
  -0.17371243]
 [ 0.01924209  0.13829471 -0.1161342  ...  0.21053156 -0.00084056
  -0.13359502]
 ...
 [ 0.10096344  0.14278571 -0.23322341 ...  0.1719281  -0.04857932
  -0.2189256 ]
 [ 0.10769491  0.13162743 -0.18173024 ...  0.14440036  0.01602467
  -0.2137875 ]
 [ 0.08437307  0.15182233 -0.2140561  ...  0.19151904 -0.01100329
  -0.22206822]]"
1_8136_u_2,"[[ 0.00094083  0.21016362 -0.23545521 ...  0.29416293 -0.17317499
  -0.10608293]
 [-0.00301091  0.2069488  -0.2194052  ...  0.27884313 -0.17788428
  -0.1311647 ]
 [ 0.03363976  0.17805089 -0.1910395  ...  0.23692012 -0.18399124
  -0.0429529 ]
 ...
 [ 0.12542905  0.10973859 -0.25300878 ...  0.1253022  -0.09396565
  -0.2231648 ]
 [ 0.14595921  0.08209564 -0.19108644 ...  0.09888412 -0.14200678
  -0.21238008]
 [ 0.04995352  0.18919365 -0.2565875  ...  0.22033362 -0.17840765
  -0.20949472]]"
1_8136_u_3,"[[ 0.04035154  0.24318151 -0.22814682 ...  0.22227761 -0.16859579
  -0.18506217]
 [ 0.05555175  0.1735222  -0.24531898 ...  0.1973247  -0.13529213
  -0.21972689]
 [ 0.0071279   0.21737924 -0.19433415 ...  0.21332265 -0.15757869
  -0.15998273]
 ...
 [-0.00445121  0.1940015  -0.2534415  ...  0.24003923 -0.11231793
  -0.18447676]
 [ 0.03439138  0.20327327 -0.25185475 ...  0.23991227 -0.14475518
  -0.18822542]
 [ 0.04564128  0.16850042 -0.22588816 ...  0.19125618 -0.14579591
  -0.21226871]]"
1_8159_u_1,"[[ 0.17706653 -0.06464055 -0.16568401 ...  0.03275217 -0.04867328
  -0.20164812]
 [ 0.15111476 -0.00873845 -0.18418029 ...  0.05428125 -0.02491895
  -0.1969397 ]
 [ 0.1496916   0.02456736 -0.21895885 ...  0.07138035 -0.07515885
  -0.21307078]
 ...
 [ 0.19971251  0.02577143 -0.23876655 ...  0.06029171 -0.02951087
  -0.2443943 ]
 [ 0.12808658  0.08696406 -0.25678948 ...  0.11712915 -0.01025313
  -0.24109021]
 [ 0.19180676  0.07947332 -0.17218396 ...  0.0772761   0.07499261
  -0.2050449 ]]"
1_8159_u_2,"[[-0.08097772  0.17929788 -0.11731793 ...  0.26182264 -0.05041576
  -0.05964651]
 [-0.0903479   0.14825386 -0.06530674 ...  0.2425999   0.00411995
  -0.06433036]
 [-0.08587074  0.1693271  -0.11624154 ...  0.24510598 -0.04172358
  -0.0740857 ]
 ...
 [-0.05451161  0.12990883 -0.12237214 ...  0.20884085 -0.02968022
  -0.09569801]
 [-0.074017    0.1400364  -0.11936864 ...  0.21503507 -0.02511555
  -0.09067954]
 [-0.04230192  0.102548   -0.09460253 ...  0.17652862 -0.00415912
  -0.07364687]]"
1_8159_u_3,"[[ 0.08689263  0.07735069 -0.2261284  ...  0.12481879 -0.0679244
  -0.21160857]
 [ 0.0979939   0.09831172 -0.24052367 ...  0.12992965 -0.02227716
  -0.22057548]
 [ 0.09372094  0.08349907 -0.21828741 ...  0.10419522 -0.08738738
  -0.21340962]
 ...
 [ 0.03761654  0.15868105 -0.19870251 ...  0.20928589  0.00319549
  -0.19539548]
 [ 0.05141063  0.13573244 -0.23470896 ...  0.19634123 -0.03637882
  -0.17660387]
 [-0.00077156  0.19260427 -0.22392407 ...  0.24851158 -0.03548912
  -0.17653953]]"
1_8159_u_4,"[[-0.01280424  0.17603736 -0.20315677 ...  0.22511408 -0.05184326
  -0.15547681]
 [ 0.0158845   0.20021506 -0.24355611 ...  0.24616557 -0.04659191
  -0.18929563]
 [-0.02455485  0.17396832 -0.16631034 ...  0.2528368  -0.03171474
  -0.12033606]
 ...
 [-0.03300534  0.21197134 -0.19265434 ...  0.26607487 -0.05875686
  -0.14631848]
 [-0.0514562   0.18507147 -0.14529869 ...  0.257178   -0.04924284
  -0.09908187]
 [ 0.00184729  0.17471826 -0.15760788 ...  0.21833664  0.02644383
  -0.16300373]]"
1_8185_u_1,"[[-0.0623671   0.17923068 -0.14863607 ...  0.29226342 -0.08167021
  -0.06270164]
 [-0.02541244  0.17231977 -0.20257968 ...  0.25814542 -0.07714337
  -0.1311828 ]
 [-0.05849359  0.13923115 -0.08457937 ...  0.27929953 -0.06607345
  -0.00461198]
 ...
 [-0.05455026  0.16729495 -0.14846382 ...  0.27842048 -0.08638646
  -0.05780461]
 [-0.052177    0.10734344 -0.06287882 ...  0.24592227 -0.04465028
   0.00087474]
 [-0.03431081  0.15490538 -0.15667564 ...  0.2410534  -0.0663669
  -0.07996462]]"
1_8185_u_2,"[[-0.05071904  0.16359791 -0.1462217  ...  0.27499247 -0.07402547
  -0.07902174]
 [ 0.01854641  0.14351732 -0.22332835 ...  0.23558164 -0.06615128
  -0.13632011]
 [-0.06342581  0.17076194 -0.12385365 ...  0.2819838  -0.06965531
  -0.07268895]
 ...
 [-0.03499773  0.19401178 -0.19657055 ...  0.28353375 -0.07847704
  -0.1121046 ]
 [-0.02694626  0.16269606 -0.14680767 ...  0.25365198 -0.04722425
  -0.0897257 ]
 [-0.0272931   0.18204024 -0.17141038 ...  0.2611328  -0.05806501
  -0.11298163]]"
1_8185_u_3,"[[-0.08083694  0.1986113  -0.16035339 ...  0.30937013 -0.0937549
  -0.0691274 ]
 [-0.01640888  0.17465715 -0.22469214 ...  0.2621037  -0.08662656
  -0.13785201]
 [-0.07792071  0.19913799 -0.15023151 ...  0.3067567  -0.09688517
  -0.07480726]
 ...
 [-0.03321614  0.19806965 -0.18918219 ...  0.29056546 -0.10397358
  -0.09808367]
 [-0.03813085  0.19061236 -0.15460089 ...  0.2839143  -0.07071516
  -0.10074529]
 [-0.03568629  0.20158124 -0.19754925 ...  0.28733274 -0.09289521
  -0.10497542]]"
1_8185_u_4,"[[-0.0682894   0.16917282 -0.12322816 ...  0.300507   -0.09297393
  -0.02486341]
 [ 0.00129825  0.14599098 -0.20588523 ...  0.24809295 -0.07391945
  -0.12442479]
 [-0.07465482  0.18039903 -0.1292986  ...  0.3013591  -0.10273276
  -0.04587307]
 ...
 [-0.0376139   0.20236436 -0.2036019  ...  0.2884411  -0.08729711
  -0.11306954]
 [-0.04641924  0.18542334 -0.14883682 ...  0.26846126 -0.05814182
  -0.10469711]
 [-0.04464248  0.2017134  -0.19563213 ...  0.28157455 -0.07935625
  -0.10952757]]"
1_8185_u_5,"[[-0.06909971  0.1768917  -0.1312983  ...  0.30475554 -0.09375447
  -0.04216211]
 [-0.0029371   0.14971764 -0.20650992 ...  0.25409767 -0.07551925
  -0.12328757]
 [-0.07146092  0.17515495 -0.12063386 ...  0.2998696  -0.09366551
  -0.04643522]
 ...
 [-0.04425082  0.20476691 -0.20162863 ...  0.29323098 -0.08767198
  -0.10802224]
 [-0.05194006  0.18991034 -0.15078238 ...  0.27242157 -0.06004244
  -0.10025574]
 [-0.04398138  0.20189585 -0.19053498 ...  0.27896175 -0.07240173
  -0.11449316]]"
1_8185_u_6,"[[ 0.0306401   0.18450487 -0.2405371  ...  0.23907667 -0.13113114
  -0.14820689]
 [ 0.00840338  0.22340024 -0.2751377  ...  0.27352706 -0.14676195
  -0.15539359]
 [ 0.05868177  0.14254488 -0.2053178  ...  0.20337306 -0.05830334
  -0.16087049]
 ...
 [-0.03905291  0.21854179 -0.17112166 ...  0.30133158 -0.15380855
  -0.10696653]
 [-0.0505381   0.15883416 -0.12136561 ...  0.25988954 -0.07328568
  -0.07055165]
 [-0.04886727  0.20342678 -0.20828219 ...  0.28597063 -0.11290654
  -0.1118488 ]]"
1_8217_u_1,"[[-0.02325302  0.1826579  -0.21628961 ...  0.23641708 -0.07132389
  -0.13238414]
 [ 0.01757125  0.16615261 -0.2324051  ...  0.20427936 -0.04842449
  -0.16753286]
 [-0.02879513  0.17466052 -0.18830428 ...  0.26258385 -0.07185924
  -0.10705773]
 ...
 [-0.01157804  0.13857746 -0.12029021 ...  0.17452516 -0.01762149
  -0.03390473]
 [ 0.00870683  0.1273268  -0.11959621 ...  0.19251245  0.00369698
  -0.05286099]
 [-0.03008821  0.18678011 -0.17895797 ...  0.24120599 -0.07079227
  -0.06587037]]"
1_8217_u_2,"[[-0.04563187  0.1879944  -0.20059535 ...  0.2611316  -0.07376018
  -0.11776132]
 [-0.00180423  0.17910407 -0.23353544 ...  0.22882114 -0.06080473
  -0.15477358]
 [-0.05586562  0.20588307 -0.20017686 ...  0.29850984 -0.09640422
  -0.1050911 ]
 ...
 [-0.01057032  0.13467677 -0.11969973 ...  0.17974028 -0.01282172
  -0.03648673]
 [ 0.01790809  0.11897939 -0.11838337 ...  0.18513323  0.01147769
  -0.05747428]
 [-0.03194309  0.18369956 -0.17834118 ...  0.24704179 -0.06675139
  -0.06981216]]"
1_8217_u_3,"[[-0.02823411  0.16940674 -0.18485877 ...  0.2426191  -0.05569769
  -0.10550516]
 [ 0.00344968  0.17267269 -0.22366035 ...  0.23232299 -0.05514723
  -0.14206868]
 [-0.0385542   0.14465843 -0.12331375 ...  0.2759414  -0.072468
  -0.03308475]
 ...
 [-0.01265066  0.13638292 -0.13279179 ...  0.17992112 -0.0201547
  -0.05212041]
 [-0.01000175  0.14459607 -0.12884147 ...  0.21224833 -0.02284839
  -0.03248852]
 [-0.03412387  0.17631686 -0.183893   ...  0.23288795 -0.06838845
  -0.07977508]]"
1_8407_u_1,"[[ 0.08639286 -0.03588112 -0.00580253 ...  0.12814763 -0.09177805
   0.05851212]
 [ 0.03953523 -0.00311802  0.00398827 ...  0.16654214 -0.0884717
   0.06272149]
 [ 0.01135231  0.0205433  -0.00823171 ...  0.19265701 -0.04729069
   0.11513634]
 ...
 [-0.05457499  0.1198708  -0.08997153 ...  0.18110934 -0.01561589
  -0.03860676]
 [-0.01393887  0.15499064 -0.16918477 ...  0.21402015 -0.06172347
  -0.08351481]
 [-0.01033754  0.16213897 -0.17648152 ...  0.19709797 -0.09405337
  -0.03994363]]"
1_8407_u_2,"[[-0.00126381  0.08503145 -0.04331651 ...  0.24528113 -0.08943178
   0.07261066]
 [ 0.13082032 -0.05514254  0.08267719 ...  0.07903534 -0.20294134
   0.07301978]
 [-0.03454928  0.1405105  -0.10621443 ...  0.2610179  -0.08572091
   0.01616371]
 ...
 [ 0.19525816  0.07998189 -0.2773688  ...  0.1094303  -0.06233962
  -0.24806984]
 [ 0.10066774  0.11991841 -0.2317127  ...  0.15265603 -0.03219692
  -0.17776588]
 [ 0.26749358  0.16649987 -0.06678539 ...  0.06955449  0.11032116
  -0.1583544 ]]"
1_8407_u_3,"[[ 0.0544404   0.0464924  -0.04278987 ...  0.14254305 -0.11788903
  -0.00532126]
 [ 0.06592071  0.02413143 -0.06799953 ...  0.11708519 -0.04760834
  -0.04201903]
 [-0.0172812   0.09243236 -0.08443274 ...  0.20245901 -0.06179038
   0.02949394]
 ...
 [ 0.09890774 -0.11037694 -0.04249827 ...  0.08913559 -0.04151238
  -0.01121912]
 [-0.0556462   0.0811633  -0.04121859 ...  0.21409497 -0.02160779
   0.03270695]
 [ 0.06196475 -0.0614881  -0.03691284 ...  0.09478703 -0.03753604
  -0.00566786]]"
