ImageName,Embedding
1_S11E07_415_u_1,"[[-3.8318407e-02  1.9515876e-01 -1.8882564e-01 ...  2.7960095e-01
  -6.2166248e-02 -1.0704474e-01]
 [-4.5540836e-02  1.7501448e-01 -1.4984953e-01 ...  2.5554061e-01
  -5.8319036e-02 -8.8959485e-02]
 [-4.4431094e-02  1.9126780e-01 -1.5866894e-01 ...  2.7004138e-01
  -4.2852279e-02 -1.1227843e-01]
 ...
 [ 9.3582645e-02  1.5762784e-02  6.9543719e-05 ...  9.8682135e-02
  -1.6115090e-01  6.9220141e-02]
 [-1.3800599e-03  1.3280655e-01 -1.5112388e-01 ...  2.2387400e-01
  -8.0841646e-02 -5.2212555e-02]
 [ 1.4144890e-02  1.1877243e-01 -1.3978192e-01 ...  2.0389280e-01
  -8.7957501e-02 -3.0469693e-02]]"
1_S11E08_005_u_1,"[[ 0.06803283  0.07062645 -0.21572107 ...  0.13303086 -0.04856101
  -0.19002222]
 [ 0.07709613  0.09583288 -0.24405488 ...  0.14081435 -0.04471819
  -0.20491019]
 [ 0.0026677   0.13679822 -0.19202372 ...  0.1866946  -0.06545427
  -0.16068733]
 ...
 [ 0.04927426  0.14592665 -0.17684713 ...  0.18251318  0.0036558
  -0.18688568]
 [ 0.03462604  0.14959766 -0.2130585  ...  0.18903148 -0.03483982
  -0.1911469 ]
 [ 0.08665036  0.11648136 -0.1920009  ...  0.13791524  0.00164946
  -0.2138837 ]]"
1_S11E08_005_u_2,"[[ 0.02120526  0.05044439 -0.15041867 ...  0.12572853 -0.09548287
  -0.19059503]
 [ 0.05878915  0.08396411 -0.21325791 ...  0.14576337 -0.11606066
  -0.1942606 ]
 [ 0.00232742  0.10661988 -0.14233157 ...  0.18315643 -0.0860761
  -0.13379225]
 ...
 [-0.00363466  0.15113974 -0.17250794 ...  0.23775291 -0.05941145
  -0.1353015 ]
 [ 0.01288608  0.11095037 -0.1341851  ...  0.20989172 -0.05192481
  -0.10893957]
 [ 0.08465501  0.07962304 -0.2203314  ...  0.13834219 -0.08865209
  -0.1994479 ]]"
1_S11E08_113_u_1,"[[ 0.01707927  0.14374356 -0.1081951  ...  0.22113113 -0.06333962
  -0.08000476]
 [ 0.02687596  0.15242268 -0.10858724 ...  0.2159716  -0.05844815
  -0.07638198]
 [ 0.0484578   0.04643625  0.06936599 ...  0.11442731 -0.10679287
   0.09900278]
 ...
 [-0.04935162  0.22352985 -0.1942445  ...  0.27700272 -0.1097866
  -0.0814351 ]
 [-0.02189593  0.20019087 -0.15501973 ...  0.27289373 -0.08105764
  -0.1053565 ]
 [-0.02696276  0.25058553 -0.21425417 ...  0.27361786 -0.10994431
  -0.10461412]]"
1_S11E08_113_u_2,"[[-0.01124107  0.1202272  -0.10402028 ...  0.18901435 -0.02149823
  -0.10348752]
 [-0.05534827  0.09820125 -0.03777076 ...  0.2103934  -0.0117945
  -0.00928421]
 [-0.0177342   0.03409616  0.01865014 ...  0.19618465  0.06611722
  -0.01477555]
 ...
 [ 0.0680128   0.10540883 -0.10737161 ...  0.1240723   0.03666504
  -0.11774627]
 [-0.0251955   0.1947449  -0.17364937 ...  0.23468623 -0.05295979
  -0.13530363]
 [ 0.00962687  0.15135013 -0.12693587 ...  0.18563792  0.01362414
  -0.11845905]]"
1_S11E08_137_u_1,"[[ 0.13290352 -0.02223973 -0.09521256 ...  0.07934794 -0.13062945
  -0.028644  ]
 [ 0.15230878 -0.08247826  0.01852955 ...  0.06462996 -0.22841905
  -0.13618594]
 [ 0.08270429  0.12820706 -0.05988672 ...  0.15838952 -0.20080929
  -0.05904932]
 ...
 [ 0.1947085   0.03056337  0.09132612 ...  0.07313105 -0.179191
  -0.16949862]
 [ 0.21844839 -0.04021366  0.03298884 ...  0.08652471 -0.16123284
  -0.17433533]
 [ 0.24136163 -0.06005536  0.07588867 ...  0.08733514 -0.18096566
  -0.15289643]]"
1_S11E08_142_u_1,"[[ 0.11128634  0.10346857 -0.06840508 ...  0.14227517  0.16325971
  -0.04919893]
 [ 0.19728214  0.12933034  0.03721447 ...  0.24016958  0.17777088
   0.03688588]
 [ 0.04368895  0.12570412 -0.15959138 ...  0.16602881  0.03414953
  -0.16014895]
 ...
 [-0.08050726  0.16479887 -0.10155938 ...  0.25995627 -0.03644769
  -0.06631035]
 [-0.07817064  0.1709018  -0.1228849  ...  0.26423028 -0.03734482
  -0.07555164]
 [-0.06821665  0.17207843 -0.1310488  ...  0.2601879  -0.04241076
  -0.07456285]]"
1_S11E08_195_u_1,"[[-0.0444889   0.16641054 -0.12104952 ...  0.24537909 -0.00656085
  -0.11178798]
 [-0.06216874  0.18327515 -0.15953127 ...  0.2751608  -0.05541519
  -0.096738  ]
 [ 0.05383357  0.08355722 -0.01925212 ...  0.15220213  0.11582299
   0.00774272]
 ...
 [-0.02858195  0.17666748 -0.1643795  ...  0.24057102 -0.0282448
  -0.12602478]
 [-0.02905897  0.14682673 -0.11518328 ...  0.21431296  0.016147
  -0.11799235]
 [-0.05354824  0.19103438 -0.18665034 ...  0.26922208 -0.05809784
  -0.12267835]]"
1_S11E08_195_u_2,"[[ 0.06761001  0.09908766 -0.14344442 ...  0.14713563  0.06667142
  -0.16508271]
 [ 0.03027493 -0.00559298 -0.09214191 ...  0.10262242  0.00486385
  -0.10297794]
 [ 0.05717399  0.08301927 -0.06158283 ...  0.1491667   0.11651608
  -0.06077886]
 ...
 [-0.02923192  0.15135233 -0.16024977 ...  0.2355994  -0.04323335
  -0.10320546]
 [-0.02139874  0.1272242  -0.09142421 ...  0.18696484  0.04191725
  -0.11295055]
 [-0.02688794  0.14975342 -0.15746129 ...  0.22609924 -0.03892664
  -0.12473395]]"
1_S11E08_217_u_1,"[[-0.0079323  -0.06891599 -0.00059214 ...  0.10797074  0.03891115
   0.02831368]
 [ 0.00985907 -0.11920434 -0.01760706 ...  0.10494842 -0.00615375
  -0.00726201]
 [-0.03185298  0.04397931 -0.03151713 ...  0.19317134 -0.00958563
   0.03127743]
 ...
 [ 0.00801424  0.05350117 -0.06522804 ...  0.18038714 -0.02937512
  -0.00386664]
 [-0.01110997  0.11981957 -0.13508633 ...  0.1936822  -0.02163989
  -0.10689376]
 [ 0.10774612 -0.06737626 -0.07237744 ...  0.02295698 -0.03905437
  -0.14711374]]"
1_S11E08_217_u_2,"[[ 0.13826235 -0.20072845 -0.03127516 ...  0.01224542 -0.11191219
  -0.13810799]
 [ 0.14718951 -0.18952827 -0.03239319 ...  0.00613193 -0.16427073
  -0.21519247]
 [ 0.13326623 -0.00151528 -0.16781607 ...  0.09489527 -0.07553494
  -0.09931875]
 ...
 [ 0.13875754 -0.00150792 -0.15099776 ...  0.06563303 -0.05838313
  -0.15172987]
 [ 0.07434636  0.09222573 -0.20869008 ...  0.15557174 -0.04759264
  -0.1276092 ]
 [ 0.32715464 -0.05502078 -0.0589722  ... -0.02889335 -0.24610355
  -0.43227822]]"
1_S11E08_217_u_3,"[[-0.02950857  0.10428311 -0.12230772 ...  0.1994033  -0.04685504
  -0.05325735]
 [ 0.06553479 -0.00654693 -0.1407339  ...  0.10214433 -0.09624991
  -0.1167028 ]
 [-0.00740828  0.10122095 -0.11311943 ...  0.19392034 -0.04999853
  -0.00113323]
 ...
 [ 0.07877269  0.09651555 -0.18791732 ...  0.1452432  -0.05322518
  -0.12740289]
 [ 0.04967416  0.1470767  -0.20164222 ...  0.20617014 -0.03860635
  -0.14168644]
 [ 0.22317937 -0.08322129 -0.07087758 ... -0.01376048 -0.17776294
  -0.27868465]]"
1_S11E08_283_u_1,"[[ 0.06953695  0.19025005 -0.0275663  ...  0.18965793 -0.08377643
  -0.01873159]
 [ 0.05349681  0.17281207 -0.14531505 ...  0.18282029 -0.00754576
  -0.1476989 ]
 [-0.01194268  0.18324973 -0.06757907 ...  0.22636215 -0.05327516
  -0.05967774]
 ...
 [ 0.01022145  0.20593348 -0.19779629 ...  0.23481712 -0.07013987
  -0.1584826 ]
 [ 0.00327983  0.21963607 -0.10171606 ...  0.24589682 -0.14777863
  -0.06621394]
 [-0.02012709  0.24645333 -0.18826464 ...  0.2697524  -0.11596072
  -0.12738271]]"
1_S11E08_305_u_1,"[[-0.09026502  0.11951412 -0.06447611 ...  0.22097355 -0.01221927
  -0.10812277]
 [-0.03144697  0.15788025 -0.15040499 ...  0.21248649 -0.02184632
  -0.14649574]
 [-0.02725281  0.1113954  -0.10353319 ...  0.17723233 -0.02119587
  -0.1313101 ]
 ...
 [ 0.03018501  0.21671762 -0.11710209 ...  0.21502483 -0.18820877
  -0.18258116]
 [ 0.10230923  0.1854525  -0.11830863 ...  0.15073544 -0.21486759
  -0.2539868 ]
 [ 0.15555002  0.12845388 -0.05700693 ...  0.09869102 -0.03037467
  -0.16417867]]"
1_S11E08_351_u_1,"[[ 0.16571495  0.08491714 -0.26401025 ...  0.11736248 -0.08221386
  -0.21620283]
 [ 0.08292024  0.1263739  -0.23819074 ...  0.17484847 -0.01747521
  -0.18401885]
 [ 0.10484566  0.14173111 -0.2517943  ...  0.15632343 -0.08084896
  -0.21875316]
 ...
 [-0.0040194   0.1846113  -0.22067699 ...  0.25396696 -0.11031811
  -0.14286469]
 [ 0.08429389  0.13119332 -0.21044162 ...  0.15385686 -0.11481577
  -0.19995064]
 [ 0.06735438  0.11233565 -0.17039165 ...  0.1692466  -0.12116003
  -0.16490072]]"
1_S11E08_428_u_1,"[[ 0.05019309 -0.07467249 -0.01622729 ...  0.19657804 -0.04419068
   0.12062179]
 [ 0.03522423 -0.07897475 -0.01511349 ...  0.15911238 -0.03988817
   0.08363079]
 [ 0.12209338 -0.16913141  0.13759065 ...  0.18908675 -0.08936043
   0.13799861]
 ...
 [ 0.08202388  0.22503072 -0.03761277 ...  0.21679583 -0.14730659
  -0.08116735]
 [ 0.07917017  0.12905917 -0.03241653 ...  0.14916758 -0.12214993
  -0.00442508]
 [-0.07260928  0.14510103 -0.03386779 ...  0.27541062  0.00196816
  -0.02337422]]"
1_S11E10_009_u_1,"[[ 0.22537489  0.03390875 -0.00137477 ... -0.0614618  -0.14669815
  -0.2996739 ]
 [ 0.11285394  0.13893701 -0.05038869 ...  0.04216941 -0.23947862
  -0.21127854]
 [ 0.22452067  0.10111049 -0.11376923 ... -0.0070117  -0.09593418
  -0.3345321 ]
 ...
 [ 0.23461951  0.0355856  -0.0505344  ... -0.02778591 -0.1431252
  -0.34557745]
 [ 0.17011805 -0.00327237 -0.10032782 ... -0.01008477 -0.08893174
  -0.255603  ]
 [ 0.12086545  0.14418001 -0.06172871 ...  0.133829    0.08589254
  -0.0875112 ]]"
1_S11E10_009_u_2,"[[ 0.15333183  0.09867042 -0.14294058 ...  0.04648319 -0.07524249
  -0.234061  ]
 [ 0.09612185  0.14823838 -0.1978626  ...  0.13379034 -0.05283886
  -0.16377647]
 [ 0.19785535  0.10592759 -0.2035527  ...  0.06464528 -0.12857288
  -0.30440077]
 ...
 [ 0.03409318  0.0352209   0.08599874 ...  0.04598423 -0.0447282
   0.08006605]
 [ 0.0235382   0.09341289 -0.02945067 ...  0.1471279  -0.05374055
   0.02512284]
 [ 0.02267941  0.04849549  0.02727335 ...  0.11444609 -0.03935113
   0.06971838]]"
1_S11E10_009_u_3,"[[ 0.07103473  0.110257   -0.16479397 ...  0.14799501 -0.03967777
  -0.07439354]
 [ 0.15313432  0.09954856 -0.18824473 ...  0.06205418 -0.06260978
  -0.1858109 ]
 [ 0.19157323  0.08584689 -0.20723948 ...  0.06668593 -0.10822578
  -0.26976243]
 ...
 [ 0.048822    0.01856235  0.101909   ...  0.03813762 -0.08784297
   0.08113354]
 [ 0.05195394  0.07095094  0.05763874 ...  0.08345321 -0.11006975
   0.05120102]
 [ 0.01477341  0.05414037  0.00592486 ...  0.08738706 -0.00691925
   0.00498269]]"
1_S11E10_062_u_1,"[[ 0.19139238 -0.04003099 -0.02405391 ... -0.01970007 -0.25328276
  -0.3193991 ]
 [ 0.10435624  0.15087488 -0.12799457 ...  0.14238459 -0.23465627
  -0.28126344]
 [ 0.16089047 -0.10553743 -0.03682133 ... -0.00412738 -0.14742653
  -0.22575049]
 ...
 [ 0.05753332  0.16311176 -0.20075485 ...  0.19507149 -0.01010416
  -0.20218576]
 [ 0.0743064   0.1403481  -0.21263504 ...  0.16741514 -0.03573791
  -0.1930295 ]
 [ 0.18688667  0.1010548  -0.15707207 ...  0.05879323 -0.03107466
  -0.241245  ]]"
1_S11E10_143_u_1,"[[ 0.03416437  0.11278646 -0.14866728 ...  0.17420116 -0.04875169
  -0.09682725]
 [ 0.01096954  0.1186097  -0.19025058 ...  0.18066785 -0.07437548
  -0.09300849]
 [-0.02262874  0.16918127 -0.21132475 ...  0.23460367 -0.09106837
  -0.12885833]
 ...
 [ 0.02236565  0.08287494 -0.15840504 ...  0.14741157  0.00037382
  -0.14372241]
 [-0.00093489  0.1295019  -0.17926213 ...  0.19639754 -0.03637097
  -0.1370699 ]
 [ 0.00969712  0.1301977  -0.18705782 ...  0.1889186  -0.02724221
  -0.14952138]]"
1_S11E10_228_u_1,"[[ 0.01018852  0.21138161 -0.25036725 ...  0.26672986 -0.11240482
  -0.1175997 ]
 [ 0.00383335  0.18804185 -0.24348268 ...  0.24586222 -0.10020189
  -0.12688217]
 [ 0.05920808  0.16069032 -0.2353844  ...  0.22131506 -0.11442441
  -0.10500824]
 ...
 [ 0.05785404  0.15439068 -0.22804722 ...  0.21054196 -0.08223946
  -0.11695099]
 [ 0.02531939  0.16803566 -0.21210897 ...  0.24384955 -0.10568948
  -0.0841444 ]
 [-0.00137505  0.17461516 -0.17943224 ...  0.25602674 -0.11237019
  -0.06978122]]"
1_S11E10_228_u_2,"[[-0.02636263  0.1784934  -0.16144142 ...  0.28703627 -0.12463889
  -0.03242453]
 [ 0.07447874  0.06270564 -0.02821098 ...  0.11280085 -0.15670529
   0.05559077]
 [ 0.06589267  0.13247901 -0.19626972 ...  0.19144219 -0.08605824
  -0.1302574 ]
 ...
 [-0.03269099  0.22367422 -0.22520497 ...  0.27820024 -0.14287883
  -0.1516079 ]
 [-0.04431084  0.20415372 -0.21495387 ...  0.28327325 -0.11150022
  -0.12588829]
 [ 0.00848216  0.18693246 -0.20997661 ...  0.24857119 -0.11207415
  -0.14229175]]"
1_S11E10_240_u_1,"[[ 0.00194615  0.16536485 -0.22074986 ...  0.21553518 -0.12549014
  -0.11565614]
 [ 0.0537958   0.09388141 -0.16562971 ...  0.15074232 -0.12382498
  -0.05432882]
 [ 0.04102887  0.16253231 -0.25649524 ...  0.23595183 -0.09164361
  -0.16186856]
 ...
 [ 0.01911887  0.16475432 -0.22131272 ...  0.25538394 -0.09074646
  -0.11313137]
 [ 0.03400641  0.13729429 -0.1463089  ...  0.22637062 -0.1054869
  -0.01251075]
 [ 0.03641829  0.15328059 -0.17535186 ...  0.22949176 -0.12446252
  -0.03489694]]"
1_S11E10_240_u_2,"[[ 0.00219001  0.22174053 -0.17928201 ...  0.22250241 -0.15883663
  -0.12055749]
 [ 0.00656581  0.11145075 -0.08331439 ...  0.18647243 -0.07440057
  -0.01311795]
 [ 0.01907032  0.17493443 -0.19976121 ...  0.24570996 -0.06169861
  -0.1409753 ]
 ...
 [ 0.04140503  0.16020681 -0.21182485 ...  0.22105332 -0.05256683
  -0.1515854 ]
 [ 0.01779528  0.18488719 -0.20082836 ...  0.24596123 -0.10495019
  -0.10293984]
 [ 0.05399578  0.14309399 -0.17073269 ...  0.18872829 -0.09952822
  -0.0743669 ]]"
1_S11E10_240_u_3,"[[-0.01817863  0.16367689 -0.17424655 ...  0.21575809 -0.07368857
  -0.09893427]
 [-0.04114975  0.13960505 -0.11354431 ...  0.22951268 -0.04290691
  -0.04654976]
 [ 0.01158917  0.18286467 -0.20508866 ...  0.2589087  -0.10044479
  -0.12425963]
 ...
 [ 0.08293247  0.10998801 -0.20293838 ...  0.16403724 -0.04050867
  -0.14520134]
 [ 0.07511985  0.14196905 -0.16394916 ...  0.16374387 -0.13686934
  -0.08050019]
 [ 0.09046614  0.10071776 -0.15532678 ...  0.11255191 -0.04374869
  -0.10301712]]"
1_S11E10_240_u_4,"[[ 0.07125093  0.12189192 -0.1568194  ...  0.17672825 -0.01080918
  -0.10914458]
 [ 0.03294525  0.14251037 -0.23544243 ...  0.21212459 -0.0970463
  -0.12300587]
 [ 0.07046452  0.11145858 -0.13310683 ...  0.166355   -0.09776571
  -0.11348094]
 ...
 [ 0.11700211  0.03176611 -0.14438808 ...  0.06366359 -0.11066562
  -0.19296597]
 [ 0.09360372  0.01180526 -0.09684765 ...  0.06319965 -0.00052316
  -0.1317159 ]
 [ 0.0562405   0.13506174 -0.21231923 ...  0.16562    -0.09025773
  -0.15310894]]"
1_S11E10_249_u_1,"[[ 0.16671659 -0.10216697  0.04156933 ...  0.0588985  -0.18827371
   0.02342919]
 [ 0.12110958 -0.03139168 -0.07111918 ...  0.07452023 -0.14127888
  -0.08914506]
 [ 0.1619828  -0.09227921  0.09688784 ...  0.02549426 -0.21579811
   0.02537615]
 ...
 [ 0.07499623  0.02046108  0.01262942 ... -0.00585049 -0.01156208
  -0.08119877]
 [ 0.1135574  -0.0162862   0.0497019  ...  0.01162896 -0.18270335
   0.00796476]
 [ 0.08147068  0.09470862 -0.11018289 ...  0.06514476 -0.00547801
  -0.07055046]]"
1_S11E10_249_u_2,"[[ 0.16062008 -0.09345141 -0.01915208 ...  0.04290058 -0.17856602
  -0.01246922]
 [ 0.08469743  0.05178982 -0.10945059 ...  0.11062677 -0.04479833
  -0.06336509]
 [ 0.09929674  0.02750355 -0.05586595 ...  0.06311798 -0.11745629
  -0.06343146]
 ...
 [ 0.10726127  0.0751791  -0.11019908 ...  0.02433136 -0.0153789
  -0.15165238]
 [ 0.06104635  0.1319275  -0.13437274 ...  0.14466423 -0.02073811
  -0.09974064]
 [ 0.05348277  0.11442976 -0.1003323  ...  0.1169264  -0.03100799
  -0.07141203]]"
1_S11E10_249_u_3,"[[ 0.12308341 -0.10172077 -0.09620434 ...  0.02893378 -0.09621957
  -0.11493479]
 [ 0.16218603  0.00815679 -0.18226993 ...  0.04236905 -0.06746782
  -0.18908457]
 [ 0.05062491  0.03473062 -0.09522516 ...  0.11470324 -0.01128675
  -0.00095842]
 ...
 [ 0.24063596  0.02625641 -0.14683425 ... -0.01427102 -0.09309763
  -0.26749787]
 [ 0.19829492  0.05320216 -0.21613535 ...  0.03990107 -0.08443464
  -0.22507119]
 [ 0.17412609  0.08467296 -0.1925779  ...  0.02930216  0.05177695
  -0.21149474]]"
1_S11E10_297_u_1,"[[-0.0494494   0.08705276 -0.04721898 ...  0.2013546  -0.03568312
  -0.00322638]
 [-0.01738071  0.09650229 -0.13157281 ...  0.14179653 -0.0544004
  -0.08754458]
 [-0.00687319  0.13288414 -0.12617727 ...  0.19617976 -0.01912204
  -0.08999023]
 ...
 [ 0.03474855  0.09545518 -0.141536   ...  0.13810436 -0.06696999
  -0.13844532]
 [ 0.13306887  0.02245859 -0.05285858 ...  0.00199654 -0.12214755
  -0.20871826]
 [-0.01405     0.15476534 -0.12627225 ...  0.21874356 -0.07954697
  -0.07448602]]"
1_S11E10_297_u_2,"[[-0.02077325  0.155273   -0.17756319 ...  0.24072176 -0.06493479
  -0.08125743]
 [ 0.05608327  0.13140738 -0.2325947  ...  0.18037726 -0.04447827
  -0.17929782]
 [-0.02759312  0.15727219 -0.13106012 ...  0.25236064 -0.04327851
  -0.04972541]
 ...
 [ 0.17165302  0.11040816 -0.24838606 ...  0.07239853 -0.09105591
  -0.25437376]
 [ 0.07299976  0.14270788 -0.18358672 ...  0.17181475  0.0051001
  -0.17140822]
 [ 0.19854519  0.09345806 -0.25916037 ...  0.07967597 -0.13533047
  -0.26138142]]"
1_S11E10_309_u_1,"[[ 0.05812578  0.1344898  -0.16437984 ...  0.17923602  0.046827
  -0.19336492]
 [ 0.1044457   0.11399585 -0.19260958 ...  0.15160863  0.04650823
  -0.20846282]
 [ 0.14994313  0.04026963 -0.1832183  ...  0.04957384  0.01921536
  -0.22664696]
 ...
 [-0.011865    0.15646309 -0.1446639  ...  0.21430779  0.00799995
  -0.14880298]
 [-0.03054055  0.12704818 -0.1172828  ...  0.19396034  0.01518243
  -0.13203599]
 [-0.01649562  0.15505344 -0.1273447  ...  0.21955033  0.01806018
  -0.13584471]]"
1_S11E10_337_u_1,"[[ 0.00958015  0.17439531 -0.19173998 ...  0.26818043 -0.0751147
  -0.1371765 ]
 [-0.00364802  0.11877863 -0.06656022 ...  0.24582478 -0.08001024
  -0.03275562]
 [-0.05321876  0.19487223 -0.16725504 ...  0.28250253 -0.07229227
  -0.110973  ]
 ...
 [ 0.0266057   0.05784022 -0.02645222 ...  0.10341945  0.0813674
  -0.02169416]
 [-0.00738608  0.08204879 -0.05010591 ...  0.18023698  0.02597535
  -0.03410683]
 [ 0.01613834  0.07250504 -0.02172607 ...  0.13823968  0.06028642
  -0.00882957]]"
1_S11E10_337_u_2,"[[-0.0511107   0.12599301 -0.08713669 ...  0.20211641 -0.01055943
  -0.06250389]
 [-0.04176     0.09174305 -0.03696492 ...  0.20472108  0.03451349
  -0.02107585]
 [-0.03347598  0.12185272 -0.12442723 ...  0.17707272 -0.02080993
  -0.10718719]
 ...
 [-0.04947659  0.12609684 -0.1249532  ...  0.2289476  -0.03607084
  -0.0777586 ]
 [-0.07823387  0.14204103 -0.1091721  ...  0.24882527 -0.04389062
  -0.06185048]
 [-0.06930977  0.11297104 -0.07380209 ...  0.21609001 -0.00108593
  -0.04796519]]"
1_S11E10_337_u_3,"[[-0.05012474  0.23216428 -0.22963035 ...  0.3254403  -0.1268778
  -0.11365855]
 [-0.0514609   0.21247035 -0.21121293 ...  0.30486697 -0.11289678
  -0.11059592]
 [-0.03973437  0.23410766 -0.24087997 ...  0.31649595 -0.09189448
  -0.14423472]
 ...
 [-0.03178046  0.24245882 -0.27105635 ...  0.31360188 -0.12188709
  -0.16698189]
 [-0.03793814  0.2597216  -0.27376038 ...  0.31807613 -0.1471273
  -0.16052195]
 [ 0.00240888  0.2280251  -0.2912271  ...  0.28423947 -0.11642524
  -0.18907909]]"
1_S11E10_432_u_1,"[[-0.02137424  0.06128112 -0.03933365 ...  0.16821142 -0.06461841
  -0.03414575]
 [ 0.01180986 -0.00660333  0.01399052 ...  0.13645203 -0.03532108
  -0.01515947]
 [ 0.02590122  0.04742516 -0.02039103 ...  0.17172045 -0.10178789
  -0.05303616]
 ...
 [-0.0003349   0.02827663 -0.01621823 ...  0.15591602 -0.05755904
  -0.02139757]
 [-0.01471809  0.13554557 -0.1317538  ...  0.21810377 -0.10117526
  -0.09362018]
 [-0.02877923  0.10365808 -0.08642147 ...  0.19362584 -0.08321561
  -0.05526707]]"
1_S11E10_432_u_2,"[[-0.02828219  0.13356291 -0.06950598 ...  0.2264611  -0.08249989
  -0.02493255]
 [ 0.00387648  0.10307586 -0.01972444 ...  0.17947082 -0.02225357
  -0.02541183]
 [ 0.02188698  0.09810507 -0.09516182 ...  0.16494575 -0.07632872
  -0.09577438]
 ...
 [-0.03217715  0.17011042 -0.18623729 ...  0.25495717 -0.1082696
  -0.09087036]
 [-0.01823482  0.14667232 -0.15483049 ...  0.23193944 -0.09243801
  -0.07907249]
 [-0.01444817  0.13775611 -0.13986346 ...  0.22512121 -0.08773497
  -0.07975592]]"
1_S11E10_461_u_1,"[[ 0.05598939  0.0372908  -0.08363934 ...  0.10470296 -0.09226225
  -0.16016388]
 [ 0.00475819  0.08876902 -0.0761373  ...  0.18397716 -0.08112566
  -0.0552608 ]
 [ 0.02351759  0.0800487  -0.11807796 ...  0.1505461  -0.05608378
  -0.10204162]
 ...
 [ 0.04172483 -0.0388716   0.08569253 ...  0.09127507 -0.01554814
   0.07555078]
 [ 0.00104412  0.08875825 -0.08358229 ...  0.17407168 -0.06529395
  -0.08572428]
 [ 0.00640669  0.00539377  0.01229764 ...  0.14121215 -0.02574817
  -0.03023457]]"
1_S11E11_024_u_1,"[[ 0.22186622  0.34170032 -0.01885604 ...  0.21680424 -0.25033104
  -0.2604342 ]
 [ 0.21259062  0.26030985  0.0009515  ...  0.15998837 -0.29371494
  -0.33290744]
 [ 0.12002331  0.30778474 -0.1045588  ...  0.23994118 -0.24006626
  -0.2146505 ]
 ...
 [ 0.0041764   0.17263603 -0.22908527 ...  0.19526382 -0.14087799
  -0.19977161]
 [-0.02328334  0.20598046 -0.22669742 ...  0.221053   -0.11244902
  -0.17112687]
 [-0.04197157  0.20837936 -0.18519536 ...  0.22271034 -0.09159516
  -0.143273  ]]"
1_S11E11_055_u_1,"[[-0.00610292  0.2398018  -0.22668073 ...  0.26123422 -0.14142907
  -0.16002025]
 [ 0.00125531  0.21689917 -0.23499316 ...  0.2545609  -0.15278786
  -0.1773651 ]
 [-0.03816779  0.2304689  -0.19439963 ...  0.28255227 -0.10986611
  -0.13911895]
 ...
 [-0.00778018  0.14187787 -0.18875936 ...  0.22138166 -0.0485358
  -0.12931943]
 [-0.01125275  0.12093407 -0.14075032 ...  0.22285222 -0.0519766
  -0.09073585]
 [-0.01434749  0.17592631 -0.21332064 ...  0.24888462 -0.07253687
  -0.14420742]]"
1_S11E11_055_u_2,"[[-0.00887725  0.17099635 -0.2008326  ...  0.22754222 -0.05228421
  -0.14858347]
 [ 0.01821875  0.15951085 -0.22183174 ...  0.19892316 -0.06276368
  -0.17472605]
 [-0.00511983  0.17958607 -0.19870317 ...  0.23074995 -0.04687707
  -0.16075616]
 ...
 [ 0.03180422  0.12709022 -0.22542953 ...  0.19954987 -0.08093056
  -0.15086226]
 [ 0.02029284  0.12080898 -0.19694047 ...  0.2062223  -0.06947435
  -0.13724823]
 [ 0.0299231   0.1395808  -0.22768104 ...  0.20780854 -0.05711939
  -0.17294222]]"
1_S11E11_055_u_3,"[[-0.00449368  0.21618135 -0.2201757  ...  0.24093728 -0.09943225
  -0.17491035]
 [ 0.00634362  0.1990994  -0.2211924  ...  0.22651367 -0.10065625
  -0.18145247]
 [-0.0293353   0.20543021 -0.19871823 ...  0.27018812 -0.08401106
  -0.14837673]
 ...
 [ 0.02396142  0.12159005 -0.21092527 ...  0.17984135 -0.0533199
  -0.15372808]
 [ 0.01599872  0.05691926 -0.13161913 ...  0.15137891 -0.02572893
  -0.09908342]
 [-0.02519028  0.16983575 -0.19993679 ...  0.24327882 -0.05704504
  -0.14050895]]"
1_S11E11_077_u_1,"[[ 0.2993088   0.08195804  0.0390173  ... -0.05013243 -0.32767418
  -0.47953662]
 [ 0.3680878   0.1142555   0.04287088 ... -0.05824542 -0.18956155
  -0.43898773]
 [ 0.31219533  0.03305848 -0.00759507 ... -0.06223795 -0.22532734
  -0.46944734]
 ...
 [ 0.2856319   0.04507743 -0.10981873 ...  0.0014193  -0.25872514
  -0.41363114]
 [ 0.29871833 -0.0051429   0.0490449  ... -0.07608661 -0.31379494
  -0.45067027]
 [ 0.19152704  0.03849084 -0.15963298 ...  0.03525516 -0.10306273
  -0.26762888]]"
